correct,id,label,original_id,prediction,scores
True,7016,1,27953,1,"[2.875, 2.65625, 3.546875, 3.03125]"
False,7017,1,27959,0,"[2.84375, 3.03125, 3.65625, 3.25]"
False,7018,2,27973,1,"[3.28125, 2.390625, 2.46875, 3.15625]"
True,7019,1,27991,1,"[3.0625, 2.859375, 3.21875, 3.40625]"
True,7020,0,28002,0,"[2.46875, 2.71875, 3.09375, 2.859375]"
False,7021,3,28006,2,"[2.734375, 3.5625, 2.625, 3.296875]"
False,7022,0,28038,2,"[3.90625, 2.890625, 2.78125, 3.078125]"
False,7023,3,28047,0,"[2.703125, 2.875, 3.015625, 3.609375]"
False,7024,0,28064,2,"[3.203125, 2.75, 2.59375, 3.015625]"
False,7025,1,28065,3,"[3.203125, 2.625, 2.90625, 2.53125]"
False,7026,3,28106,2,"[3.625, 3.5625, 3.015625, 3.25]"
False,7027,1,28112,0,"[2.28125, 2.609375, 3.5625, 4.28125]"
False,7028,3,28130,0,"[2.703125, 3.25, 2.9375, 3.5625]"
False,7029,2,28133,1,"[3.046875, 2.203125, 3.421875, 2.5]"
False,7030,1,28144,0,"[2.53125, 2.71875, 3.421875, 3.3125]"
False,7031,2,28147,3,"[2.953125, 2.90625, 3.5625, 2.640625]"
False,7032,1,28151,3,"[2.90625, 3.203125, 2.859375, 2.09375]"
True,7033,2,28152,2,"[2.953125, 2.28125, 1.8046875, 3.109375]"
False,7034,0,28173,1,"[2.8125, 2.296875, 3.125, 2.96875]"
False,7035,2,28177,0,"[2.75, 2.78125, 3.640625, 3.453125]"
False,7036,2,28181,0,"[2.5, 3.578125, 2.53125, 3.0]"
False,7037,2,28187,1,"[2.6875, 2.5625, 3.734375, 2.984375]"
True,7038,1,28202,1,"[2.90625, 2.828125, 3.0, 3.359375]"
False,7039,0,28211,1,"[3.015625, 2.71875, 4.09375, 2.71875]"
False,7040,3,28225,2,"[3.25, 3.46875, 2.359375, 3.046875]"
False,7041,2,28227,1,"[2.65625, 2.5, 2.84375, 3.3125]"
True,7042,2,28232,2,"[2.65625, 2.890625, 2.109375, 3.015625]"
True,7043,0,28249,0,"[2.3125, 3.046875, 4.3125, 2.96875]"
False,7044,3,28255,0,"[2.265625, 2.5, 3.484375, 3.109375]"
False,7045,2,28258,1,"[2.640625, 2.453125, 2.609375, 2.890625]"
True,7046,1,28259,1,"[3.734375, 2.375, 3.5625, 2.640625]"
False,7047,0,28261,1,"[3.4375, 2.859375, 3.515625, 3.359375]"
False,7048,0,28271,1,"[3.96875, 2.375, 2.703125, 2.484375]"
False,7049,1,28277,0,"[2.921875, 3.171875, 3.53125, 3.28125]"
False,7050,3,28287,0,"[2.9375, 3.640625, 3.515625, 3.453125]"
False,7051,1,28303,0,"[3.21875, 3.328125, 3.546875, 3.515625]"
False,7052,2,28308,0,"[2.765625, 4.09375, 3.65625, 3.40625]"
False,7053,0,28312,2,"[2.9375, 2.8125, 2.5, 3.09375]"
False,7054,1,28325,2,"[3.609375, 3.4375, 3.21875, 3.546875]"
False,7055,3,28326,2,"[3.71875, 3.0, 2.859375, 3.0625]"
False,7056,2,28335,3,"[3.046875, 3.90625, 2.703125, 2.484375]"
False,7057,0,28337,1,"[3.640625, 1.65625, 1.7890625, 3.015625]"
True,7058,3,28338,3,"[4.03125, 3.609375, 3.484375, 3.109375]"
False,7059,3,28340,2,"[3.421875, 2.78125, 2.765625, 3.09375]"
False,7060,3,28345,2,"[3.453125, 3.515625, 3.234375, 3.515625]"
False,7061,0,28349,2,"[3.421875, 3.515625, 2.984375, 3.796875]"
False,7062,3,28351,2,"[2.890625, 3.40625, 1.90625, 2.984375]"
False,7063,0,28358,1,"[2.84375, 2.640625, 3.171875, 3.171875]"
True,7064,1,28372,1,"[3.078125, 2.71875, 2.828125, 3.359375]"
False,7065,0,28378,1,"[2.0625, 1.921875, 2.265625, 2.796875]"
True,7066,0,28388,0,"[2.609375, 4.53125, 3.25, 3.359375]"
True,7067,0,28396,0,"[2.640625, 3.65625, 3.375, 3.28125]"
False,7068,0,28404,2,"[3.34375, 3.8125, 3.296875, 3.65625]"
True,7069,0,28405,0,"[1.9921875, 3.25, 2.578125, 2.859375]"
False,7070,2,28409,0,"[1.9609375, 2.890625, 3.09375, 3.25]"
True,7071,3,28411,3,"[3.0625, 3.578125, 3.8125, 2.375]"
False,7072,0,28415,2,"[3.453125, 3.0625, 2.59375, 2.765625]"
False,7073,3,28451,1,"[3.328125, 2.53125, 3.140625, 3.421875]"
False,7074,2,28455,1,"[3.734375, 2.578125, 2.734375, 3.609375]"
False,7075,3,28467,1,"[3.28125, 2.140625, 3.421875, 2.15625]"
False,7076,3,28468,1,"[4.125, 2.609375, 3.0625, 4.09375]"
False,7077,2,28470,1,"[2.296875, 2.0, 3.0625, 2.421875]"
True,7078,3,28482,3,"[2.8125, 3.578125, 3.25, 2.578125]"
False,7079,1,28492,2,"[3.46875, 3.4375, 2.625, 3.125]"
False,7080,2,28493,1,"[4.03125, 3.25, 4.21875, 4.5]"
True,7081,3,28506,3,"[3.796875, 3.140625, 4.21875, 3.125]"
True,7082,0,28508,0,"[1.8203125, 3.828125, 3.203125, 2.71875]"
False,7083,0,28510,1,"[3.203125, 2.671875, 3.078125, 3.546875]"
False,7084,3,28513,2,"[2.96875, 3.0625, 2.734375, 3.25]"
False,7085,3,28514,2,"[2.453125, 3.015625, 2.109375, 3.390625]"
True,7086,3,28521,3,"[3.5, 3.296875, 3.21875, 3.015625]"
False,7087,1,28522,3,"[2.5, 2.328125, 3.453125, 2.25]"
True,7088,3,28523,3,"[2.859375, 3.140625, 3.59375, 2.640625]"
False,7089,2,28552,3,"[2.75, 2.65625, 2.546875, 2.421875]"
False,7090,1,28556,3,"[2.78125, 3.203125, 3.09375, 2.5625]"
False,7091,2,28559,3,"[3.25, 3.015625, 3.078125, 2.4375]"
True,7092,0,28560,0,"[3.09375, 3.46875, 3.171875, 3.140625]"
False,7093,1,28562,2,"[3.015625, 2.953125, 2.5625, 2.96875]"
True,7094,0,28569,0,"[2.203125, 2.90625, 2.96875, 2.484375]"
False,7095,2,28579,0,"[3.03125, 3.703125, 4.15625, 3.140625]"
False,7096,1,28581,2,"[2.3125, 2.6875, 1.5859375, 2.578125]"
False,7097,2,28589,0,"[2.265625, 3.09375, 3.46875, 3.0]"
True,7098,1,28602,1,"[3.421875, 2.890625, 3.15625, 2.9375]"
False,7099,2,28603,1,"[4.90625, 3.609375, 4.75, 4.875]"
False,7100,0,28608,3,"[4.0, 3.765625, 4.0625, 3.578125]"
False,7101,1,28622,2,"[3.4375, 3.3125, 3.234375, 3.609375]"
False,7102,1,28631,3,"[3.828125, 4.4375, 3.484375, 3.109375]"
True,7103,0,28646,0,"[2.65625, 3.015625, 2.734375, 3.21875]"
False,7104,0,28658,2,"[3.046875, 2.6875, 2.3125, 3.0625]"
False,7105,1,28661,3,"[2.4375, 3.25, 3.25, 2.328125]"
True,7106,1,28681,1,"[2.671875, 2.609375, 3.46875, 2.984375]"
False,7107,1,28699,0,"[2.625, 3.75, 3.46875, 2.84375]"
False,7108,2,28705,3,"[3.234375, 2.78125, 4.40625, 1.9375]"
False,7109,2,28707,0,"[2.375, 3.09375, 3.0, 3.625]"
True,7110,2,28717,2,"[2.84375, 3.015625, 2.046875, 2.46875]"
False,7111,2,28720,0,"[2.375, 3.5625, 3.34375, 3.46875]"
True,7112,1,28724,1,"[3.4375, 1.5859375, 2.765625, 2.203125]"
False,7113,2,28739,1,"[4.0625, 3.171875, 3.21875, 3.484375]"
False,7114,0,28742,1,"[2.375, 2.21875, 2.375, 2.796875]"
True,7115,3,28744,3,"[2.484375, 2.5, 2.8125, 2.359375]"
False,7116,3,28747,1,"[2.96875, 2.484375, 3.578125, 2.515625]"
False,7117,3,28761,1,"[2.875, 2.625, 2.796875, 2.796875]"
False,7118,2,28775,3,"[3.046875, 3.59375, 3.3125, 2.53125]"
True,7119,1,28779,1,"[3.59375, 2.71875, 3.890625, 3.75]"
True,7120,0,28797,0,"[2.265625, 2.34375, 3.125, 2.875]"
True,7121,0,28800,0,"[2.1875, 4.25, 2.78125, 3.796875]"
False,7122,2,28807,1,"[3.125, 2.9375, 3.734375, 3.125]"
False,7123,0,28818,1,"[2.359375, 2.234375, 2.6875, 2.84375]"
False,7124,2,28824,3,"[3.125, 3.375, 4.1875, 2.203125]"
False,7125,3,28828,2,"[3.359375, 4.3125, 1.9453125, 2.84375]"
False,7126,2,28832,3,"[3.015625, 2.25, 2.40625, 1.9765625]"
True,7127,2,28840,2,"[2.71875, 3.21875, 2.28125, 2.8125]"
False,7128,0,28845,2,"[3.3125, 3.671875, 2.65625, 2.953125]"
False,7129,0,28848,3,"[3.34375, 2.796875, 2.71875, 2.390625]"
False,7130,3,28862,1,"[2.78125, 2.375, 3.109375, 3.796875]"
False,7131,3,28866,0,"[2.453125, 2.65625, 2.78125, 2.78125]"
False,7132,0,28869,1,"[3.109375, 2.765625, 3.21875, 2.953125]"
False,7133,0,28877,2,"[3.578125, 4.28125, 3.109375, 3.875]"
False,7134,1,28891,3,"[3.296875, 3.484375, 3.203125, 2.9375]"
False,7135,3,28892,1,"[3.515625, 2.71875, 3.25, 3.1875]"
False,7136,1,28899,0,"[2.484375, 2.734375, 2.984375, 3.328125]"
True,7137,0,28908,0,"[2.359375, 2.625, 3.1875, 2.8125]"
False,7138,0,28919,2,"[3.140625, 2.421875, 2.3125, 2.890625]"
True,7139,3,28926,3,"[3.234375, 3.484375, 3.1875, 2.609375]"
False,7140,1,28927,2,"[3.265625, 3.1875, 2.484375, 3.171875]"
False,7141,2,28934,0,"[2.84375, 3.640625, 2.84375, 3.40625]"
False,7142,2,28938,1,"[2.578125, 2.5625, 3.21875, 3.0]"
True,7143,2,28949,2,"[4.09375, 3.84375, 2.765625, 3.609375]"
False,7144,3,28964,1,"[3.15625, 2.609375, 3.828125, 3.03125]"
False,7145,2,28971,3,"[2.671875, 2.71875, 2.921875, 2.375]"
False,7146,3,28979,2,"[2.546875, 3.015625, 2.296875, 2.75]"
True,7147,2,28983,2,"[3.140625, 2.984375, 2.484375, 4.0625]"
False,7148,3,28985,0,"[1.3984375, 2.3125, 2.46875, 3.21875]"
False,7149,2,28987,0,"[2.890625, 3.484375, 3.296875, 2.96875]"
True,7150,3,28992,3,"[3.734375, 3.34375, 3.046875, 2.5625]"
False,7151,3,29005,1,"[2.625, 2.5, 2.5625, 3.3125]"
False,7152,3,29007,2,"[3.15625, 3.265625, 3.09375, 3.828125]"
False,7153,2,29008,1,"[3.328125, 3.109375, 3.953125, 3.6875]"
False,7154,1,29032,3,"[2.453125, 2.640625, 2.78125, 2.171875]"
False,7155,1,29057,0,"[2.171875, 3.609375, 3.609375, 2.8125]"
True,7156,2,29060,2,"[3.09375, 3.578125, 2.421875, 3.109375]"
True,7157,0,29069,0,"[2.734375, 3.25, 3.03125, 3.28125]"
True,7158,1,29073,1,"[3.96875, 2.484375, 3.109375, 2.875]"
False,7159,2,29075,3,"[3.390625, 3.15625, 2.71875, 2.0625]"
False,7160,0,29078,3,"[2.703125, 3.25, 3.25, 2.609375]"
True,7161,2,29082,2,"[3.046875, 3.671875, 2.21875, 3.75]"
False,7162,2,29086,1,"[2.484375, 2.1875, 2.828125, 2.75]"
False,7163,1,29108,0,"[2.34375, 3.484375, 3.015625, 3.609375]"
False,7164,0,29110,3,"[3.390625, 2.734375, 3.515625, 2.34375]"
False,7165,0,29112,1,"[2.953125, 2.296875, 2.625, 2.84375]"
True,7166,1,29122,1,"[2.609375, 2.234375, 3.125, 2.953125]"
False,7167,3,29134,2,"[2.125, 2.828125, 1.6328125, 2.984375]"
True,7168,2,29138,2,"[3.484375, 3.109375, 2.546875, 4.03125]"
True,7169,0,29158,0,"[2.1875, 3.09375, 4.09375, 3.640625]"
False,7170,0,29175,2,"[2.71875, 2.96875, 2.234375, 3.078125]"
False,7171,3,29187,1,"[2.90625, 2.84375, 3.40625, 3.140625]"
False,7172,3,29192,1,"[2.40625, 2.3125, 2.6875, 2.796875]"
False,7173,1,29199,2,"[3.25, 3.015625, 2.609375, 3.328125]"
False,7174,2,29210,1,"[3.28125, 2.53125, 4.09375, 3.21875]"
True,7175,2,29231,2,"[2.59375, 3.59375, 2.3125, 3.34375]"
False,7176,3,29247,0,"[2.484375, 3.59375, 2.859375, 3.265625]"
False,7177,0,29251,2,"[2.96875, 2.953125, 2.328125, 3.15625]"
False,7178,1,29257,0,"[2.296875, 2.90625, 3.75, 2.421875]"
True,7179,0,29266,0,"[2.890625, 2.953125, 3.640625, 3.015625]"
False,7180,2,29275,0,"[2.640625, 2.859375, 2.953125, 2.953125]"
False,7181,2,29286,0,"[2.5625, 2.765625, 2.5625, 3.359375]"
False,7182,2,29288,1,"[3.921875, 2.5625, 2.703125, 4.15625]"
False,7183,1,29301,0,"[2.875, 3.625, 3.859375, 2.890625]"
False,7184,3,29308,1,"[4.0, 2.703125, 3.5625, 3.875]"
False,7185,0,29324,2,"[3.09375, 2.859375, 2.140625, 3.125]"
True,7186,0,29327,0,"[1.8125, 2.21875, 2.328125, 3.4375]"
False,7187,0,29328,1,"[2.953125, 2.21875, 3.078125, 2.515625]"
False,7188,1,29333,3,"[3.703125, 3.828125, 3.53125, 3.328125]"
True,7189,0,29359,0,"[1.890625, 2.859375, 2.625, 2.71875]"
False,7190,0,29366,3,"[3.96875, 4.0, 4.0, 2.828125]"
False,7191,0,29371,3,"[3.125, 3.890625, 3.484375, 2.921875]"
False,7192,1,29373,3,"[3.046875, 3.15625, 3.078125, 2.265625]"
False,7193,3,29378,0,"[2.609375, 2.90625, 3.390625, 3.78125]"
False,7194,1,29379,0,"[2.625, 3.125, 2.953125, 3.8125]"
False,7195,3,29382,2,"[2.984375, 2.921875, 2.484375, 2.796875]"
False,7196,1,29383,0,"[2.59375, 3.6875, 2.703125, 3.515625]"
True,7197,2,29385,2,"[2.984375, 2.9375, 2.109375, 2.96875]"
True,7198,0,29388,0,"[2.796875, 3.0, 3.046875, 3.0625]"
False,7199,0,29389,3,"[3.5625, 3.046875, 3.3125, 1.9921875]"
True,7200,2,29390,2,"[4.40625, 3.234375, 2.671875, 3.4375]"
True,7201,1,29391,1,"[2.40625, 2.296875, 2.734375, 2.78125]"
False,7202,1,29396,0,"[2.171875, 2.3125, 3.25, 2.84375]"
False,7203,1,29404,0,"[2.640625, 3.5625, 3.484375, 3.46875]"
True,7204,2,29410,2,"[3.4375, 2.515625, 2.453125, 3.40625]"
False,7205,0,29412,1,"[3.71875, 2.78125, 3.109375, 3.296875]"
False,7206,0,29419,1,"[3.5625, 2.5625, 2.703125, 2.953125]"
True,7207,0,29420,0,"[2.109375, 3.21875, 3.328125, 3.140625]"
False,7208,2,29423,0,"[3.171875, 3.421875, 3.375, 4.1875]"
False,7209,3,29426,0,"[2.84375, 2.9375, 2.90625, 3.40625]"
False,7210,1,29432,3,"[3.84375, 2.890625, 2.9375, 2.640625]"
False,7211,2,29446,3,"[3.03125, 3.125, 3.375, 2.734375]"
False,7212,0,29452,3,"[2.828125, 3.109375, 2.828125, 2.515625]"
False,7213,3,29459,1,"[3.921875, 3.453125, 4.0, 3.640625]"
False,7214,0,29462,1,"[2.796875, 2.25, 3.453125, 4.0625]"
False,7215,0,29477,1,"[3.015625, 2.078125, 2.84375, 2.9375]"
False,7216,2,29484,0,"[2.359375, 2.671875, 2.40625, 2.953125]"
False,7217,1,29487,2,"[3.203125, 3.609375, 2.46875, 2.953125]"
True,7218,3,29512,3,"[3.421875, 2.84375, 3.328125, 2.65625]"
False,7219,3,29518,2,"[2.828125, 3.015625, 2.59375, 3.265625]"
True,7220,3,29519,3,"[2.53125, 2.140625, 2.953125, 2.015625]"
False,7221,3,29531,2,"[2.703125, 2.828125, 2.65625, 3.796875]"
False,7222,2,29540,3,"[3.734375, 2.703125, 3.53125, 2.53125]"
False,7223,3,29541,1,"[2.828125, 2.78125, 2.890625, 2.890625]"
True,7224,3,29544,3,"[3.171875, 3.296875, 2.734375, 2.640625]"
False,7225,1,29547,0,"[3.15625, 3.828125, 3.59375, 4.0625]"
False,7226,3,29550,1,"[3.09375, 2.9375, 3.0625, 3.578125]"
False,7227,2,29551,0,"[2.265625, 2.4375, 3.59375, 2.59375]"
False,7228,0,29558,1,"[3.109375, 2.0625, 2.609375, 2.859375]"
False,7229,2,29559,3,"[3.703125, 3.40625, 3.3125, 3.296875]"
False,7230,1,29562,3,"[3.46875, 2.703125, 2.296875, 2.21875]"
True,7231,3,29577,3,"[2.9375, 3.5, 4.0, 2.828125]"
False,7232,3,29578,0,"[2.453125, 3.203125, 2.6875, 3.15625]"
True,7233,2,29586,2,"[3.265625, 3.3125, 3.203125, 3.59375]"
False,7234,0,29587,1,"[2.609375, 2.46875, 2.953125, 2.71875]"
False,7235,3,29605,1,"[3.015625, 2.625, 3.328125, 2.75]"
False,7236,3,29609,1,"[3.46875, 2.484375, 2.796875, 2.734375]"
False,7237,3,29621,0,"[2.5625, 2.8125, 2.8125, 2.96875]"
False,7238,3,29622,0,"[3.046875, 3.171875, 3.359375, 3.265625]"
False,7239,2,29638,0,"[3.5, 4.21875, 3.671875, 3.796875]"
True,7240,1,29643,1,"[2.234375, 1.6953125, 3.328125, 3.046875]"
False,7241,0,29654,2,"[3.234375, 2.734375, 2.265625, 2.890625]"
False,7242,3,29659,1,"[3.265625, 3.1875, 3.4375, 3.578125]"
False,7243,1,29680,0,"[2.515625, 2.796875, 4.03125, 2.5625]"
True,7244,1,29681,1,"[2.875, 1.953125, 2.53125, 3.1875]"
False,7245,3,29683,2,"[2.734375, 2.765625, 2.5, 2.84375]"
False,7246,0,29684,3,"[3.875, 3.515625, 2.71875, 2.328125]"
True,7247,0,29694,0,"[2.78125, 2.828125, 3.328125, 3.078125]"
False,7248,3,29700,2,"[3.234375, 2.984375, 2.734375, 3.203125]"
False,7249,2,29703,1,"[3.21875, 2.703125, 2.890625, 2.875]"
False,7250,3,29708,0,"[1.90625, 3.171875, 2.03125, 2.4375]"
False,7251,3,29716,2,"[3.046875, 3.3125, 2.25, 2.796875]"
False,7252,1,29720,2,"[2.484375, 3.09375, 2.328125, 3.53125]"
False,7253,3,29721,0,"[1.5859375, 2.96875, 2.84375, 3.125]"
True,7254,0,29722,0,"[2.984375, 3.671875, 3.15625, 3.125]"
True,7255,2,29741,2,"[3.703125, 3.21875, 3.0625, 3.265625]"
False,7256,0,29758,2,"[2.859375, 2.359375, 1.875, 2.125]"
False,7257,3,29767,2,"[2.703125, 3.484375, 2.21875, 3.03125]"
True,7258,3,29770,3,"[2.671875, 3.140625, 3.0, 2.53125]"
False,7259,3,29786,2,"[3.578125, 3.203125, 3.09375, 3.90625]"
False,7260,2,29787,0,"[2.515625, 2.984375, 3.03125, 3.015625]"
False,7261,3,29801,0,"[2.53125, 2.828125, 2.9375, 2.875]"
False,7262,3,29803,0,"[2.546875, 3.21875, 3.375, 2.609375]"
False,7263,2,29818,0,"[2.640625, 3.390625, 2.734375, 3.015625]"
True,7264,1,29833,1,"[3.953125, 2.59375, 3.84375, 3.59375]"
False,7265,2,29843,3,"[3.078125, 3.359375, 3.203125, 2.609375]"
False,7266,2,29844,3,"[3.203125, 3.375, 3.015625, 2.328125]"
False,7267,2,29848,1,"[2.9375, 2.3125, 3.0, 2.484375]"
False,7268,0,29872,1,"[2.796875, 2.421875, 2.671875, 2.84375]"
False,7269,1,29883,0,"[2.234375, 2.734375, 3.0, 2.53125]"
True,7270,2,29891,2,"[2.4375, 2.390625, 1.9765625, 2.640625]"
False,7271,2,29900,3,"[4.03125, 3.671875, 4.4375, 2.578125]"
True,7272,2,29905,2,"[3.03125, 2.921875, 2.578125, 2.75]"
True,7273,0,29912,0,"[3.21875, 3.390625, 3.421875, 4.5]"
False,7274,2,29914,3,"[2.734375, 2.859375, 2.890625, 2.703125]"
False,7275,0,29922,2,"[2.890625, 3.15625, 2.53125, 3.046875]"
True,7276,2,29923,2,"[2.765625, 3.09375, 2.46875, 3.421875]"
True,7277,1,29953,1,"[3.5, 3.0, 3.015625, 3.640625]"
False,7278,0,29958,2,"[2.640625, 2.703125, 2.46875, 2.53125]"
False,7279,3,29961,2,"[2.703125, 2.71875, 2.609375, 3.09375]"
False,7280,2,29963,3,"[3.75, 2.703125, 3.328125, 2.65625]"
True,7281,3,29967,3,"[3.234375, 2.515625, 3.484375, 2.328125]"
True,7282,2,29972,2,"[3.375, 3.953125, 2.765625, 3.21875]"
False,7283,1,29985,3,"[3.0625, 2.84375, 3.234375, 2.546875]"
True,7284,0,29992,0,"[2.921875, 3.828125, 4.0, 3.25]"
False,7285,1,29994,2,"[2.859375, 3.375, 2.4375, 3.15625]"
False,7286,1,30001,2,"[3.84375, 3.28125, 2.421875, 3.1875]"
False,7287,3,30010,2,"[3.140625, 2.96875, 2.625, 2.71875]"
True,7288,1,30020,1,"[3.21875, 2.15625, 2.5625, 2.703125]"
False,7289,1,30021,0,"[2.90625, 3.125, 3.296875, 3.03125]"
False,7290,1,30023,0,"[2.4375, 2.875, 2.84375, 2.765625]"
True,7291,2,30024,2,"[2.4375, 4.3125, 2.171875, 2.84375]"
False,7292,2,30033,3,"[3.21875, 3.015625, 3.34375, 2.5]"
False,7293,3,30038,0,"[2.640625, 3.0, 2.703125, 3.53125]"
False,7294,3,30054,2,"[2.546875, 3.4375, 2.484375, 2.921875]"
False,7295,3,30058,1,"[3.75, 3.0, 3.3125, 4.5]"
True,7296,0,30059,0,"[2.296875, 2.953125, 3.578125, 2.765625]"
True,7297,3,30064,3,"[3.34375, 3.234375, 2.84375, 2.5]"
False,7298,2,30089,0,"[2.875, 3.25, 3.109375, 4.03125]"
False,7299,0,30107,2,"[2.640625, 3.53125, 2.34375, 3.09375]"
True,7300,1,30111,1,"[3.359375, 3.03125, 5.875, 3.609375]"
False,7301,0,30116,2,"[2.703125, 2.234375, 2.0, 2.359375]"
False,7302,2,30117,3,"[2.28125, 2.671875, 2.40625, 2.21875]"
False,7303,3,30122,0,"[2.59375, 3.53125, 3.46875, 2.609375]"
True,7304,1,30133,1,"[2.8125, 2.53125, 3.8125, 3.0]"
False,7305,1,30169,0,"[2.734375, 3.0, 3.53125, 3.53125]"
True,7306,2,30171,2,"[2.734375, 2.96875, 1.84375, 2.625]"
False,7307,0,30191,3,"[3.3125, 3.0625, 3.453125, 2.1875]"
False,7308,2,30204,1,"[3.78125, 2.71875, 3.046875, 2.78125]"
False,7309,3,30218,1,"[3.34375, 2.90625, 3.28125, 3.390625]"
True,7310,3,30229,3,"[3.0625, 3.515625, 3.265625, 2.28125]"
True,7311,0,30231,0,"[1.6171875, 2.640625, 3.75, 3.8125]"
False,7312,3,30232,2,"[2.921875, 4.03125, 2.828125, 3.0625]"
False,7313,1,30240,3,"[2.203125, 2.34375, 2.453125, 1.7265625]"
True,7314,0,30241,0,"[2.25, 4.125, 2.90625, 3.03125]"
False,7315,2,30242,3,"[2.78125, 2.3125, 2.34375, 2.15625]"
False,7316,3,30243,1,"[2.75, 2.3125, 2.328125, 2.9375]"
False,7317,3,30251,2,"[2.828125, 3.703125, 2.8125, 2.9375]"
True,7318,0,30263,0,"[2.421875, 2.84375, 3.046875, 2.484375]"
False,7319,3,30269,2,"[3.375, 3.390625, 2.296875, 2.34375]"
True,7320,2,30273,2,"[2.84375, 2.5, 2.375, 2.625]"
False,7321,1,30276,0,"[2.796875, 3.21875, 3.359375, 3.1875]"
False,7322,2,30277,3,"[3.1875, 3.109375, 3.328125, 2.9375]"
True,7323,3,30286,3,"[3.234375, 3.8125, 3.171875, 2.0]"
False,7324,2,30290,1,"[2.984375, 2.3125, 3.09375, 4.125]"
True,7325,1,30291,1,"[3.265625, 2.546875, 2.984375, 3.78125]"
True,7326,0,30294,0,"[2.640625, 3.125, 3.1875, 3.609375]"
True,7327,2,30316,2,"[3.21875, 3.640625, 3.171875, 3.71875]"
False,7328,3,30329,0,"[2.421875, 3.265625, 2.84375, 2.8125]"
False,7329,1,30331,2,"[2.765625, 2.9375, 2.703125, 3.046875]"
False,7330,0,30340,3,"[2.75, 3.03125, 2.609375, 2.40625]"
False,7331,0,30353,3,"[3.0625, 3.328125, 3.1875, 3.0]"
False,7332,1,30354,3,"[2.96875, 2.703125, 3.46875, 2.46875]"
True,7333,2,30355,2,"[3.375, 3.71875, 2.796875, 2.796875]"
True,7334,2,30369,2,"[3.171875, 3.984375, 2.234375, 2.984375]"
False,7335,3,30374,0,"[2.578125, 2.921875, 2.796875, 3.0]"
False,7336,3,30379,0,"[2.328125, 2.703125, 2.328125, 3.0625]"
False,7337,0,30382,1,"[3.046875, 2.640625, 3.890625, 4.03125]"
True,7338,0,30383,0,"[2.96875, 2.96875, 3.03125, 3.4375]"
False,7339,3,30388,1,"[2.484375, 2.125, 3.421875, 3.84375]"
False,7340,1,30391,2,"[2.421875, 2.453125, 2.296875, 2.6875]"
False,7341,1,30395,0,"[2.234375, 2.84375, 3.359375, 3.453125]"
False,7342,3,30415,2,"[3.015625, 3.078125, 2.65625, 3.0]"
False,7343,1,30437,0,"[2.6875, 3.390625, 2.953125, 2.875]"
False,7344,2,30465,3,"[3.203125, 3.453125, 2.984375, 2.734375]"
True,7345,3,30466,3,"[2.546875, 2.984375, 2.53125, 1.96875]"
False,7346,3,30495,2,"[3.15625, 3.0, 2.46875, 2.828125]"
False,7347,1,30504,3,"[2.703125, 2.84375, 3.5, 2.53125]"
False,7348,0,30508,3,"[4.75, 3.5625, 4.34375, 2.90625]"
False,7349,1,30515,2,"[3.875, 3.328125, 2.140625, 3.375]"
True,7350,3,30518,3,"[2.78125, 2.9375, 3.0, 2.765625]"
False,7351,0,30529,3,"[3.15625, 2.65625, 3.125, 2.46875]"
True,7352,2,30530,2,"[3.71875, 3.40625, 2.9375, 4.8125]"
True,7353,3,30544,3,"[3.078125, 2.84375, 2.734375, 2.640625]"
False,7354,3,30550,0,"[2.78125, 3.015625, 3.28125, 3.359375]"
False,7355,0,30572,2,"[2.953125, 3.59375, 1.4609375, 2.5625]"
False,7356,1,30577,2,"[2.453125, 2.453125, 2.015625, 2.53125]"
True,7357,0,30595,0,"[2.140625, 2.375, 2.46875, 2.6875]"
True,7358,2,30600,2,"[2.4375, 2.96875, 2.390625, 3.890625]"
False,7359,2,30606,3,"[2.703125, 3.109375, 3.546875, 2.640625]"
True,7360,0,30623,0,"[3.125, 3.28125, 4.125, 3.671875]"
False,7361,1,30629,2,"[4.1875, 2.734375, 2.609375, 3.6875]"
False,7362,2,30636,0,"[1.875, 2.234375, 2.828125, 2.609375]"
False,7363,0,30638,1,"[3.90625, 2.28125, 3.453125, 2.828125]"
False,7364,2,30644,3,"[2.140625, 2.890625, 2.703125, 2.015625]"
False,7365,1,30646,2,"[3.171875, 3.203125, 2.84375, 3.265625]"
False,7366,2,30652,3,"[3.140625, 3.5, 2.90625, 2.265625]"
False,7367,0,30657,1,"[2.796875, 2.578125, 3.15625, 3.359375]"
True,7368,1,30658,1,"[3.078125, 2.703125, 3.296875, 3.0]"
False,7369,3,30664,2,"[2.796875, 3.515625, 2.578125, 2.984375]"
True,7370,0,30665,0,"[2.6875, 2.8125, 3.078125, 3.140625]"
False,7371,2,30666,0,"[3.21875, 3.4375, 3.703125, 3.6875]"
True,7372,2,30671,2,"[3.140625, 2.515625, 2.390625, 3.5]"
False,7373,2,30680,0,"[2.53125, 3.25, 2.859375, 3.09375]"
False,7374,3,30681,1,"[3.46875, 2.15625, 3.90625, 3.421875]"
False,7375,0,30689,3,"[3.421875, 3.40625, 2.96875, 2.8125]"
False,7376,3,30711,2,"[3.65625, 3.515625, 3.28125, 3.453125]"
False,7377,2,30723,0,"[2.796875, 2.9375, 3.171875, 2.84375]"
